,departure_id,departure_city,departure_name,departure_latitude,departure_longitude,destination_id,destination_city,destination_name,destination_latitude,destination_longitude,distance
660,8700047,Bordeaux,Bordeaux-St-Jean,44.82649,-0.55592,8700006,St-Pierre-des-Corps,St-Pierre-des-Corps,47.385539,0.723892,301.16195250383197
661,8700006,St-Pierre-des-Corps,St-Pierre-des-Corps,47.385539,0.723892,8700020,Nantes,Nantes,47.21709,-1.54147,171.83956982579446
663,8300046,Milano,Milano Centrale,45.487143,9.204828,8505300,Lugano,Lugano,46.005497,8.946991,61.011880049820824
664,8505300,Lugano,Lugano,46.005497,8.946991,8505213,Bellinzona,Bellinzona,46.19543,9.029521,22.057369439601338
665,8505213,Bellinzona,Bellinzona,46.19543,9.029521,8503000,Zürich,Zürich HB,47.378177,8.540211,136.68941169077195
666,8503000,Zürich,Zürich HB,47.378177,8.540211,8700012,Paris,Paris Gare de Lyon,48.844839,2.374069,485.80317613608946
669,8700020,Nantes,Nantes,47.21709,-1.54147,8700006,St-Pierre-des-Corps,St-Pierre-des-Corps,47.385539,0.723892,171.83956982579446
670,8700006,St-Pierre-des-Corps,St-Pierre-des-Corps,47.385539,0.723892,8700047,Bordeaux,Bordeaux-St-Jean,44.82649,-0.55592,301.16195250383197
673,7100064,Barcelona,Barcelona Sants,41.378911,2.140368,8700097,Montpellier,Montpellier Saint-Roch,43.604533,3.880805,285.6564133488711
674,8700097,Montpellier,Montpellier Saint-Roch,43.604533,3.880805,8700152,Lyon,Lyon Part Dieu,45.760568,4.859991,251.9239001956754
675,8700152,Lyon,Lyon Part Dieu,45.760568,4.859991,8501008,Genève,Genève,46.210209,6.142455,110.98451369499794
676,8501008,Genève,Genève,46.210209,6.142455,8503000,Zürich,Zürich HB,47.378177,8.540211,224.00270904947172
677,8503000,Zürich,Zürich HB,47.378177,8.540211,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,341.23396028483546
695,8503000,Zürich,Zürich HB,47.378177,8.540211,8103000,Wien,Wien Hbf,48.184923,16.375865,592.0307013845357
696,7100051,Alacant,Alacant-Terminal,38.344602,-0.4958,7100017,Madrid,Madrid-Chamartin,40.472151,-3.68235,361.7760615753281
697,7100017,Madrid,Madrid-Chamartin,40.472151,-3.68235,7100049,Madrid,Madrid-Puerta de Atocha,40.405964,-3.689757,7.386306358640546
727,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,8000284,Nürnberg,Nürnberg Hbf,49.445435,11.08227,462.8161932763819
728,8000284,Nürnberg,Nürnberg Hbf,49.445435,11.08227,8103000,Wien,Wien Hbf,48.184923,16.375865,412.0555342812761
729,8300281,Brindisi,Brindisi,40.634281,17.939305,8300217,Bologna,Bologna Centrale,44.506142,11.343407,690.3348813509019
730,8300217,Bologna,Bologna Centrale,44.506142,11.343407,8000262,München,München Ost,48.127302,11.604993,403.15475703183637
735,8300217,Bologna,Bologna Centrale,44.506142,11.343407,8098262,München,München Hbf Gl.5-10,48.140094,11.555373,404.40425242288006
738,5500728,Budapest,Budapest-Nyugati,47.510705,19.057464,8011160,Berlin,Berlin Hbf,52.524924,13.369629,689.4801244925557
750,8601560,Oerestad,Oerestad st,55.628441,12.578651,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,284.02919792896563
754,8000261,München,München Hbf,48.140364,11.558744,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,116.47163566410269
757,8300263,Roma,Roma Termini,41.900492,12.502791,8300084,Bolzano,Bolzano/Bozen,46.49638,11.358787,519.0965852509538
797,8300263,Roma,Roma Termini,41.900492,12.502791,8100516,Wiener,Wiener Neustadt Hbf,47.810558,16.233188,719.7330725038814
798,8100516,Wiener,Wiener Neustadt Hbf,47.810558,16.233188,8101590,Wien,Wien Hbf (Bahnsteige 1-2),48.185705,16.374553,43.020129696527356
799,8300151,Firenze,Firenze S.M.N.,43.776811,11.247807,8100516,Wiener,Wiener Neustadt Hbf,47.810558,16.233188,591.8364307409703
801,5100009,Gdansk,Gdansk Glowny,54.355523,18.643807,5100081,Poznan,Poznan Gl.,52.401997,16.910867,245.74227284059378
802,5100081,Poznan,Poznan Gl.,52.401997,16.910867,5100082,Rzepin,Rzepin,52.350219,14.815077,142.3774028265322
803,5100082,Rzepin,Rzepin,52.350219,14.815077,8010113,Frankfurt,Frankfurt(Oder),52.335863,14.547073,18.27604443998945
804,8010113,Frankfurt,Frankfurt(Oder),52.335863,14.547073,8011160,Berlin,Berlin Hbf,52.524924,13.369629,82.54936124003184
805,8100173,Graz,Graz Hbf,47.072301,15.416437,8100042,Bischofshofen,Bischofshofen,47.417856,13.219887,170.19669129933467
806,8100042,Bischofshofen,Bischofshofen,47.417856,13.219887,8300093,Venezia,Venezia Mestre,45.481903,12.231901,228.18232462728318
816,8100173,Graz,Graz Hbf,47.072301,15.416437,8011160,Berlin,Berlin Hbf,52.524924,13.369629,623.7788946413903
827,8000261,München,München Hbf,48.140364,11.558744,8098263,München,München Hbf (tief),48.141496,11.559166,0.12970892047199714
828,8098263,München,München Hbf (tief),48.141496,11.559166,8004135,München,München Marienplatz,48.137244,11.574852,1.256306242717638
847,7400004,Malmö,Malmö Central,55.609231,13.00126,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,28.29662914919949
850,8098160,Berlin,Berlin Hbf (tief),52.52585,13.368892,8011160,Berlin,Berlin Hbf,52.524924,13.369629,0.11440314311768547
865,8000261,München,München Hbf,48.140364,11.558744,8010159,Halle,Halle(Saale)Hbf,51.477079,11.98699,372.29436373526823
866,8010159,Halle,Halle(Saale)Hbf,51.477079,11.98699,8010085,Dresden,Dresden Hbf,51.040221,13.731409,130.74244125608035
876,8300093,Venezia,Venezia Mestre,45.481903,12.231901,8100042,Bischofshofen,Bischofshofen,47.417856,13.219887,228.18232462728318
877,8100042,Bischofshofen,Bischofshofen,47.417856,13.219887,8100173,Graz,Graz Hbf,47.072301,15.416437,170.19669129933467
890,8000261,München,München Hbf,48.140364,11.558744,8010101,Erfurt,Erfurt Hbf,50.97255,11.038502,317.15028969367097
891,8010101,Erfurt,Erfurt Hbf,50.97255,11.038502,8010205,Leipzig,Leipzig Hbf,51.345081,12.381167,102.38565769993569
902,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,8100013,Linz,Linz Hbf,48.290178,14.292129,106.72724393995895
938,8300217,Bologna,Bologna Centrale,44.506142,11.343407,8300092,Brennero,Brennero/Brenner,47.002338,11.505428,277.848642601585
940,8100108,Innsbruck,Innsbruck Hbf,47.263331,11.400506,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,137.8218643543861
985,8300093,Venezia,Venezia Mestre,45.481903,12.231901,8000262,München,München Ost,48.127302,11.604993,297.99674795837194
986,8000262,München,München Ost,48.127302,11.604993,8098262,München,München Hbf Gl.5-10,48.140094,11.555373,3.9475183632817745
988,8000261,München,München Hbf,48.140364,11.558744,8010205,Leipzig,Leipzig Hbf,51.345081,12.381167,361.20869694904843
1015,935837,Krakow,Krakow am See,53.651695,12.265799,935600,Güstrow,"ZOB, Güstrow",53.80043,12.17179,17.657139416158557
1016,935600,Güstrow,"ZOB, Güstrow",53.80043,12.17179,8010153,Güstrow,Güstrow,53.800754,12.172608,0.06468161520475534
1017,8010153,Güstrow,Güstrow,53.800754,12.172608,8010066,Bützow,Bützow,53.837394,11.99855,12.130258359504845
1018,8010066,Bützow,Bützow,53.837394,11.99855,8000058,Büchen,Büchen,53.475291,10.622939,99.18650705713894
1019,8000058,Büchen,Büchen,53.475291,10.622939,8098160,Berlin,Berlin Hbf (tief),52.52585,13.368892,211.900906439238
1020,8010205,Leipzig,Leipzig Hbf,51.345081,12.381167,8010101,Erfurt,Erfurt Hbf,50.97255,11.038502,102.38565769993569
1021,8010101,Erfurt,Erfurt Hbf,50.97255,11.038502,8000013,Augsburg,Augsburg Hbf,48.365247,10.885595,290.12743816893453
1044,8100013,Linz,Linz Hbf,48.290178,14.292129,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,106.72724393995895
1093,637184,Fröttmaning,"Fröttmaning, München",48.211945,11.616598,638143,Odeonsplatz,"Odeonsplatz, München",48.143411,11.57798,8.140836850810853
1094,638143,Odeonsplatz,"Odeonsplatz, München",48.143411,11.57798,638145,Odeonsplatz,"Odeonsplatz, München",48.142899,11.576201,0.14375119510231396
1095,638145,Odeonsplatz,"Odeonsplatz, München",48.142899,11.576201,620368,München,"Hauptbahnhof, München",48.139312,11.559975,1.2683200533395171
1096,620368,München,"Hauptbahnhof, München",48.139312,11.559975,8000261,München,München Hbf,48.140364,11.558744,0.14841536799290833
1097,8000261,München,München Hbf,48.140364,11.558744,8000096,Stuttgart,Stuttgart Hbf,48.785052,9.182589,189.29142434768272
1098,8000096,Stuttgart,Stuttgart Hbf,48.785052,9.182589,8000191,Karlsruhe,Karlsruhe Hbf,48.99353,8.401939,61.60298064539064
1099,8000191,Karlsruhe,Karlsruhe Hbf,48.99353,8.401939,8500010,Basel,Basel SBB,47.547408,7.589548,171.67256056797362
1115,7100064,Barcelona,Barcelona Sants,41.378911,2.140368,7100051,Alacant,Alacant-Terminal,38.344602,-0.4958,405.4933888614348
1132,8000262,München,München Ost,48.127302,11.604993,8300263,Roma,Roma Termini,41.900492,12.502791,695.9629562437232
1133,8300263,Roma,Roma Termini,41.900492,12.502791,8300281,Brindisi,Brindisi,40.634281,17.939305,475.58986526754165
1137,8000262,München,München Ost,48.127302,11.604993,8303915,Tarvisio,Tarvisio Boscoverde,46.506358,13.607214,235.07454761328253
1138,8303915,Tarvisio,Tarvisio Boscoverde,46.506358,13.607214,8300151,Firenze,Firenze S.M.N.,43.776811,11.247807,355.43721432522693
1139,8300151,Firenze,Firenze S.M.N.,43.776811,11.247807,8300263,Roma,Roma Termini,41.900492,12.502791,232.37172705336846
1140,8300263,Roma,Roma Termini,41.900492,12.502791,8300335,Paola,Paola,39.358999,16.033852,410.60879863457257
1141,8300335,Paola,Paola,39.358999,16.033852,8300307,Catania,Catania Centrale,37.506574,15.100161,221.45045729658966
1144,8004135,München,München Marienplatz,48.137244,11.574852,8098263,München,München Hbf (tief),48.141496,11.559166,1.256306242717638
1145,8098263,München,München Hbf (tief),48.141496,11.559166,8000261,München,München Hbf,48.140364,11.558744,0.12970892047199714
1147,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,287.4715442527378
1148,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,7400002,Stockholm,Stockholm Central,59.33001,18.05763,522.2168874208511
1150,7400151,Stockholm,Stockholm Stadsgården (Viking),59.316886,18.095555,1000093,Turku,Turku satama/Åbo hamn,60.43473,22.223249,261.68220529440316
1151,1000093,Turku,Turku satama/Åbo hamn,60.43473,22.223249,1000039,Toijala,Toijala,61.170264,23.860544,120.7281248177892
1152,1000039,Toijala,Toijala,61.170264,23.860544,1000094,Helsinki,Helsinki,60.171742,24.941443,125.66909171475419
1209,8300151,Firenze,Firenze S.M.N.,43.776811,11.247807,8300239,Napoli,Napoli Centrale,40.852827,14.273072,409.3087509577429
1243,8000262,München,München Ost,48.127302,11.604993,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,112.7613179922665
1248,8000108,Freilassing,Freilassing,47.836798,12.977187,8000262,München,München Ost,48.127302,11.604993,107.11699493686794
1303,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,5500053,Szolnok,Szolnok,47.179561,20.175695,548.7078071196158
1304,5500053,Szolnok,Szolnok,47.179561,20.175695,8103000,Wien,Wien Hbf,48.184923,16.375865,305.59541528700544
1319,8010205,Leipzig,Leipzig Hbf,51.345081,12.381167,8010085,Dresden,Dresden Hbf,51.040221,13.731409,100.01162293351587
1404,5200004,Sofia,Sofia,42.712209,23.321039,5200279,Vidin,Vidin,43.984219,22.874868,145.9690568427992
1405,5200279,Vidin,Vidin,43.984219,22.874868,5300030,Craiova,Craiova,44.329081,23.817108,84.38322945289572
1406,5300030,Craiova,Craiova,44.329081,23.817108,5300002,Arad,Arad,46.189561,21.32555,284.2739032485746
1407,5300002,Arad,Arad,46.189561,21.32555,8103000,Wien,Wien Hbf,48.184923,16.375865,434.7691263490757
1408,8103000,Wien,Wien Hbf,48.184923,16.375865,8000284,Nürnberg,Nürnberg Hbf,49.445435,11.08227,412.0555342812761
1441,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,7400008,Linköping,Linköping Central,58.416014,15.626677,643.3805274963444
1442,7400008,Linköping,Linköping Central,58.416014,15.626677,7400002,Stockholm,Stockholm Central,59.33001,18.05763,172.76670953902675
1449,8300418,Milano,Milano Rogoredo,45.433667,9.239014,8300293,Bari,Bari Centrale,41.117703,16.870173,781.7047590732622
1450,8011160,Berlin,Berlin Hbf,52.524924,13.369629,5500728,Budapest,Budapest-Nyugati,47.510705,19.057464,689.4801244925557
1459,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,8601242,Koebenhavns,Koebenhavns Lufthavn st,55.629609,12.649378,286.812261293051
1460,8601242,Koebenhavns,Koebenhavns Lufthavn st,55.629609,12.649378,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,7.159672969360896
1472,8011160,Berlin,Berlin Hbf,52.524924,13.369629,5100069,Wroclaw,Wroclaw Glowny,51.098075,17.037084,297.8362246200845
1473,5100069,Wroclaw,Wroclaw Glowny,51.098075,17.037084,5100009,Gdansk,Gdansk Glowny,54.355523,18.643807,378.0004910238239
1476,8103000,Wien,Wien Hbf,48.184923,16.375865,8100173,Graz,Graz Hbf,47.072301,15.416437,143.08939827568665
1502,8098160,Berlin,Berlin Hbf (tief),52.52585,13.368892,8010153,Güstrow,Güstrow,53.800754,12.172608,162.65016585707266
1503,8010153,Güstrow,Güstrow,53.800754,12.172608,935600,Güstrow,"ZOB, Güstrow",53.80043,12.17179,0.06468161520475532
1504,935600,Güstrow,"ZOB, Güstrow",53.80043,12.17179,935837,Krakow,Krakow am See,53.651695,12.265799,17.657139416158557
1520,8300263,Roma,Roma Termini,41.900492,12.502791,8300239,Napoli,Napoli Centrale,40.852827,14.273072,188.11281564094025
1523,5500728,Budapest,Budapest-Nyugati,47.510705,19.057464,5500003,Budapest,Budapest-Keleti,47.500386,19.08507,2.3698964510501903
1524,5500003,Budapest,Budapest-Keleti,47.500386,19.08507,5300082,Savirsin,Savirsin,46.007969,22.232427,291.56343965851255
1525,5300082,Savirsin,Savirsin,46.007969,22.232427,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,347.3122536208634
1547,8098160,Berlin,Berlin Hbf (tief),52.52585,13.368892,8010205,Leipzig,Leipzig Hbf,51.345081,12.381167,147.72570014215938
1548,8010205,Leipzig,Leipzig Hbf,51.345081,12.381167,8103000,Wien,Wien Hbf,48.184923,16.375865,453.5072173835232
1549,8103000,Wien,Wien Hbf,48.184923,16.375865,5500003,Budapest,Budapest-Keleti,47.500386,19.08507,216.02768127233273
1550,5500003,Budapest,Budapest-Keleti,47.500386,19.08507,5300030,Craiova,Craiova,44.329081,23.817108,508.1138197437294
1551,5300030,Craiova,Craiova,44.329081,23.817108,5200279,Vidin,Vidin,43.984219,22.874868,84.38322945289572
1552,5200279,Vidin,Vidin,43.984219,22.874868,5200004,Sofia,Sofia,42.712209,23.321039,145.9690568427992
1553,8098160,Berlin,Berlin Hbf (tief),52.52585,13.368892,8000191,Karlsruhe,Karlsruhe Hbf,48.99353,8.401939,525.4280009731084
1554,8000191,Karlsruhe,Karlsruhe Hbf,48.99353,8.401939,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,366.9530667435397
1557,8103000,Wien,Wien Hbf,48.184923,16.375865,8300094,Venezia,Venezia Santa Lucia,45.441397,12.320462,433.8281426911376
1560,8011160,Berlin,Berlin Hbf,52.524924,13.369629,5100222,Zielona,Zielona Gora Gl.,51.947439,15.51371,159.4932945290404
1561,5100222,Zielona,Zielona Gora Gl.,51.947439,15.51371,5100071,Zbaszynek,Zbaszynek,52.24251,15.818093,38.84429277760522
1562,5100071,Zbaszynek,Zbaszynek,52.24251,15.818093,5100172,Warszawa,Warszawa Gdanska,52.259185,20.993714,352.25598881863635
1563,8300094,Venezia,Venezia Santa Lucia,45.441397,12.320462,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,269.5483361333201
1567,8103000,Wien,Wien Hbf,48.184923,16.375865,8000096,Stuttgart,Stuttgart Hbf,48.785052,9.182589,534.1352758107444
1568,8000096,Stuttgart,Stuttgart Hbf,48.785052,9.182589,8700011,Paris,Paris Est,48.876976,2.35912,499.3987553921043
1569,8700011,Paris,Paris Est,48.876976,2.35912,8700012,Paris,Paris Gare de Lyon,48.844839,2.374069,3.7370591344107753
1570,8700012,Paris,Paris Gare de Lyon,48.844839,2.374069,7100064,Barcelona,Barcelona Sants,41.378911,2.140368,830.3747015509547
1571,7100064,Barcelona,Barcelona Sants,41.378911,2.140368,7100045,Malaga,Malaga,36.71182,-4.43214,768.6431022323669
1572,8103000,Wien,Wien Hbf,48.184923,16.375865,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,745.1295943050233
1588,8103000,Wien,Wien Hbf,48.184923,16.375865,8300151,Firenze,Firenze S.M.N.,43.776811,11.247807,629.9863537727125
1591,8103000,Wien,Wien Hbf,48.184923,16.375865,8011160,Berlin,Berlin Hbf,52.524924,13.369629,527.4983146373085
1592,8011160,Berlin,Berlin Hbf,52.524924,13.369629,8098160,Berlin,Berlin Hbf (tief),52.52585,13.368892,0.11440314311768547
1651,7100064,Barcelona,Barcelona Sants,41.378911,2.140368,7103216,Valencia,Valencia Joaquin Sorolla,39.458015,-0.381763,301.9829194793088
1652,7103216,Valencia,Valencia Joaquin Sorolla,39.458015,-0.381763,7100054,Valencia,Valencia Estacio del Nord,39.466933,-0.377151,1.0677548919112236
1653,7100054,Valencia,Valencia Estacio del Nord,39.466933,-0.377151,7100064,Barcelona,Barcelona Sants,41.378911,2.140368,300.996103232229
1659,5100065,Warszawa,Warszawa Centralna,52.228864,21.003233,5100082,Rzepin,Rzepin,52.350219,14.815077,420.97374341963445
1668,5100172,Warszawa,Warszawa Gdanska,52.259185,20.993714,5100066,Warszawa,Warszawa Wschodnia,52.251544,21.052332,4.0794245397915585
1669,5100066,Warszawa,Warszawa Wschodnia,52.251544,21.052332,2400008,Vilnius,Vilnius(LT),54.669966,25.284562,388.22768212039165
1670,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,8601770,Odense,Odense st,55.401778,10.386002,140.34790915125683
1671,8601770,Odense,Odense st,55.401778,10.386002,8011160,Berlin,Berlin Hbf,52.524924,13.369629,374.6544603411833
1672,8011160,Berlin,Berlin Hbf,52.524924,13.369629,5100172,Warszawa,Warszawa Gdanska,52.259185,20.993714,517.9506294992044
1673,5100009,Gdansk,Gdansk Glowny,54.355523,18.643807,5100066,Warszawa,Warszawa Wschodnia,52.251544,21.052332,283.4174549365485
1674,5100066,Warszawa,Warszawa Wschodnia,52.251544,21.052332,8011160,Berlin,Berlin Hbf,52.524924,13.369629,522.0099536255889
1681,620368,München,"Hauptbahnhof, München",48.139312,11.559975,8098262,München,München Hbf Gl.5-10,48.140094,11.555373,0.3523758349673711
1682,8098262,München,München Hbf Gl.5-10,48.140094,11.555373,5500003,Budapest,Budapest-Keleti,47.500386,19.08507,566.4365919301019
1686,2400008,Vilnius,Vilnius(LT),54.669966,25.284562,5100065,Warszawa,Warszawa Centralna,52.228864,21.003233,392.36986035028235
1687,5100065,Warszawa,Warszawa Centralna,52.228864,21.003233,8011160,Berlin,Berlin Hbf,52.524924,13.369629,518.9745282442655
1720,8300217,Bologna,Bologna Centrale,44.506142,11.343407,8300094,Venezia,Venezia Santa Lucia,45.441397,12.320462,129.31205224077894
1721,8300217,Bologna,Bologna Centrale,44.506142,11.343407,8300239,Napoli,Napoli Centrale,40.852827,14.273072,471.4896573980118
1722,8300239,Napoli,Napoli Centrale,40.852827,14.273072,8300332,Messina,Messina Centrale,38.184541,15.561793,316.612927966608
1726,8000261,München,München Hbf,48.140364,11.558744,8100147,Villach,Villach Hbf,46.618625,13.848539,241.55051336662126
1727,8100147,Villach,Villach Hbf,46.618625,13.848539,8300094,Venezia,Venezia Santa Lucia,45.441397,12.320462,176.20820520537364
1729,8300263,Roma,Roma Termini,41.900492,12.502791,8300217,Bologna,Bologna Centrale,44.506142,11.343407,304.5839975547656
1731,8300263,Roma,Roma Termini,41.900492,12.502791,8300151,Firenze,Firenze S.M.N.,43.776811,11.247807,232.37172705336846
1732,8300151,Firenze,Firenze S.M.N.,43.776811,11.247807,8300169,Pisa,Pisa Centrale,43.707971,10.398173,68.68158355029223
1738,8300263,Roma,Roma Termini,41.900492,12.502791,8300094,Venezia,Venezia Santa Lucia,45.441397,12.320462,394.0033452273343
1743,8100108,Innsbruck,Innsbruck Hbf,47.263331,11.400506,8103000,Wien,Wien Hbf,48.184923,16.375865,385.9327919089344
1744,8300341,Palermo,Palermo Centrale,38.109418,13.367472,8300332,Messina,Messina Centrale,38.184541,15.561793,192.0637824391546
1745,8300332,Messina,Messina Centrale,38.184541,15.561793,8300263,Roma,Roma Termini,41.900492,12.502791,488.3232406417811
1752,5400014,Praha,Praha hl.n.,50.083058,14.436038,5400003,Decin,Decin hl.n.,50.773987,14.201527,78.60306875138653
1753,5400003,Decin,Decin hl.n.,50.773987,14.201527,8010022,Bad,Bad Schandau,50.918741,14.139861,16.66801598120814
1754,8010022,Bad,Bad Schandau,50.918741,14.139861,8010085,Dresden,Dresden Hbf,51.040221,13.731409,31.62489628409659
1755,8010085,Dresden,Dresden Hbf,51.040221,13.731409,8010205,Leipzig,Leipzig Hbf,51.345081,12.381167,100.01162293351587
1756,8010205,Leipzig,Leipzig Hbf,51.345081,12.381167,8000284,Nürnberg,Nürnberg Hbf,49.445435,11.08227,230.4160296432863
1757,8000284,Nürnberg,Nürnberg Hbf,49.445435,11.08227,8100108,Innsbruck,Innsbruck Hbf,47.263331,11.400506,243.77502443991992
1758,8100108,Innsbruck,Innsbruck Hbf,47.263331,11.400506,8300217,Bologna,Bologna Centrale,44.506142,11.343407,306.6172573650379
1759,8300217,Bologna,Bologna Centrale,44.506142,11.343407,8300151,Firenze,Firenze S.M.N.,43.776811,11.247807,81.45588644398305
1761,5400014,Praha,Praha hl.n.,50.083058,14.436038,5400001,Brno,Brno hl.n.,49.190537,16.612776,185.517826247159
1762,5400001,Brno,Brno hl.n.,49.190537,16.612776,8103000,Wien,Wien Hbf,48.184923,16.375865,113.16329688572871
1764,8300169,Pisa,Pisa Centrale,43.707971,10.398173,8300263,Roma,Roma Termini,41.900492,12.502791,264.3176740326475
1765,8300263,Roma,Roma Termini,41.900492,12.502791,8300307,Catania,Catania Centrale,37.506574,15.100161,536.6636738087248
1766,8300169,Pisa,Pisa Centrale,43.707971,10.398173,8300151,Firenze,Firenze S.M.N.,43.776811,11.247807,68.68158355029222
1767,8300151,Firenze,Firenze S.M.N.,43.776811,11.247807,8103000,Wien,Wien Hbf,48.184923,16.375865,629.9863537727125
1768,8103000,Wien,Wien Hbf,48.184923,16.375865,5400014,Praha,Praha hl.n.,50.083058,14.436038,253.88006649453843
1770,8300151,Firenze,Firenze S.M.N.,43.776811,11.247807,8100147,Villach,Villach Hbf,46.618625,13.848539,375.95391410618254
1773,8300328,Lamezia,Lamezia Terme Centrale,38.921162,16.256021,8300217,Bologna,Bologna Centrale,44.506142,11.343407,742.599062293189
1790,8300332,Messina,Messina Centrale,38.184541,15.561793,8300341,Palermo,Palermo Centrale,38.109418,13.367472,192.06378243915464
1800,8300094,Venezia,Venezia Santa Lucia,45.441397,12.320462,8300293,Bari,Bari Centrale,41.117703,16.870173,605.4120462645034
1811,8300094,Venezia,Venezia Santa Lucia,45.441397,12.320462,8300217,Bologna,Bologna Centrale,44.506142,11.343407,129.31205224077894
1812,8300217,Bologna,Bologna Centrale,44.506142,11.343407,8300342,Villa,Villa S.Giovanni,38.219733,15.634003,785.1043885733059
1826,8300217,Bologna,Bologna Centrale,44.506142,11.343407,8300328,Lamezia,Lamezia Terme Centrale,38.921162,16.256021,742.599062293189
1837,8700012,Paris,Paris Gare de Lyon,48.844839,2.374069,8500010,Basel,Basel SBB,47.547408,7.589548,412.5111323033779
1838,8500010,Basel,Basel SBB,47.547408,7.589548,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,689.2271805943507
1859,7400002,Stockholm,Stockholm Central,59.33001,18.05763,7400101,Umeaa,Umeaa Central,63.830127,20.267053,513.7912028478326
1869,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,7400006,Hässleholm,Hässleholm Central,56.158517,13.763923,92.21083832142894
1870,7400006,Hässleholm,Hässleholm Central,56.158517,13.763923,7400002,Stockholm,Stockholm Central,59.33001,18.05763,434.8896258232364
1897,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,7400002,Stockholm,Stockholm Central,59.33001,18.05763,809.6780924617881
1900,1000093,Turku,Turku satama/Åbo hamn,60.43473,22.223249,1000038,Tampere,Tampere/Tammerfors,61.499332,23.773385,144.94346248116554
1901,1000038,Tampere,Tampere/Tammerfors,61.499332,23.773385,1000094,Helsinki,Helsinki,60.171742,24.941443,160.6117937917965
1904,1000094,Helsinki,Helsinki,60.171742,24.941443,1000039,Toijala,Toijala,61.170264,23.860544,125.66909171475419
1908,7400002,Stockholm,Stockholm Central,59.33001,18.05763,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,522.2168874208511
1909,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,8600623,Fredericia,Fredericia st,55.568087,9.738814,177.79746776360554
1911,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,8000085,Düsseldorf,Düsseldorf Hbf,51.219708,6.794011,338.85851712318805
1912,8000085,Düsseldorf,Düsseldorf Hbf,51.219708,6.794011,8500010,Basel,Basel SBB,47.547408,7.589548,412.3746963491748
1934,7400002,Stockholm,Stockholm Central,59.33001,18.05763,7400006,Hässleholm,Hässleholm Central,56.158517,13.763923,434.8896258232364
1935,7400006,Hässleholm,Hässleholm Central,56.158517,13.763923,7400115,Lund,Lund Central,55.705523,13.186582,61.890199397364995
1936,7400115,Lund,Lund Central,55.705523,13.186582,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,39.15399373575443
1946,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,8500010,Basel,Basel SBB,47.547408,7.589548,689.2271805943507
1947,8500010,Basel,Basel SBB,47.547408,7.589548,8505004,Arth,Arth-Goldau,47.049046,8.549443,91.16134784701804
1948,8505004,Arth,Arth-Goldau,47.049046,8.549443,8505213,Bellinzona,Bellinzona,46.19543,9.029521,101.75195996249776
1949,8505213,Bellinzona,Bellinzona,46.19543,9.029521,8505307,Chiasso,Chiasso,45.832167,9.031453,40.39327816604808
1950,8505307,Chiasso,Chiasso,45.832167,9.031453,8300046,Milano,Milano Centrale,45.487143,9.204828,40.66220351128641
1952,1000094,Helsinki,Helsinki,60.171742,24.941443,1000029,Kouvola,Kouvola,60.865943,26.704956,123.57195024257148
1953,1000029,Kouvola,Kouvola,60.865943,26.704956,1000016,Joensuu,Joensuu,62.59962,29.776426,251.58741636713577
1954,1000094,Helsinki,Helsinki,60.171742,24.941443,1000017,Jyväskylä,Jyväskylä,62.241733,25.755084,234.25624038675676
1955,1000094,Helsinki,Helsinki,60.171742,24.941443,1000083,Kajaani,Kajaani/Kajana,64.219818,27.738572,472.8153480924487
1956,1000094,Helsinki,Helsinki,60.171742,24.941443,1000020,Kemi,Kemi,65.736676,24.574279,619.0680896327934
1966,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,8010066,Bützow,Bützow,53.837394,11.99855,134.8972767891107
