airline,airline ID, source airport, source airport id,destination airport, destination airport id, stops, equipment,source_longitude,source_latitude,source_city,source_country,source_country_code,dest_longitude,dest_latitude,dest_city,dest_country,dest_country_code,distance,new_source_latitude,new_source_longitude,new_dest_latitude,new_dest_longitude,new_distance,color,emissions
AB,214,IBZ,1225.0,NUE,347.0,0.0,738,13.7311995028999,38.8728981018,Ibiza,Spain,ES,11.078056,49.498699,Nuernberg,Germany,DE,1200.1176550375883,38.90883,1.43296,49.45421,11.07752,1399.7703948297624,#FF3333,133062.9420541347
AB,214,IBZ,1225.0,PAD,371.0,0.0,738,13.7311995028999,38.8728981018,Ibiza,Spain,ES,86.1631965636999,51.6141014098999,Paderborn,Germany,DE,5600.637055861986,38.90883,1.43296,51.71905,8.75439,1533.2848401803124,#FF3333,617120.0761448184
AB,214,IBZ,1225.0,PMI,3998.0,0.0,320 738,13.7311995028999,38.8728981018,Ibiza,Spain,ES,27.3881006241,39.551700592,Palma,Spain,ES,1177.891175627523,38.90883,1.43296,22.71046,-101.79187,NA,#FF3333,130618.02931902753
AB,214,INN,1610.0,PMI,3998.0,0.0,320,11.344,47.260201,Innsbruck,Austria,AT,27.3881006241,39.551700592,Palma,Spain,ES,1549.2030984516985,47.26266,11.39454,22.71046,-101.79187,NA,#FF3333,171462.34082968684
AB,214,JMK,1468.0,VIE,1613.0,0.0,320 321,25.3481006622314,37.4351005554199,Mykonos,Greece,GR,16.569700241089,48.110298156738,Vienna,Austria,AT,1384.4355821551362,37.44529,25.32872,48.20849,16.37208,1399.9141278823201,#FF3333,153337.914037065
AB,214,JTR,1479.0,VIE,1613.0,0.0,321 320 E90,25.479299545288,36.3992004394531,Thira,Greece,GR,16.569700241089,48.110298156738,Vienna,Austria,AT,1492.1289160239287,36.42107,25.43087,48.20849,16.37208,1505.115764810212,#FF3333,165184.18076263217
AB,214,KGS,1458.0,LEJ,348.0,0.0,738,27.0916996002197,36.7933006286621,Kos,Greece,GR,12.236389,51.423889,Leipzig,Germany,DE,2005.04999371646,40.30011,44.16107,46.30452,29.01519,1392.3968921371634,#FF3333,221605.4993088106
AB,214,KGS,1458.0,MUC,346.0,0.0,738,27.0916996002197,36.7933006286621,Kos,Greece,GR,11.7861,48.353802,Munchen,Germany,DE,1788.864346567481,40.30011,44.16107,48.13743,11.57549,2715.3349324970745,#FF3333,197825.0781224229
AB,214,KGS,1458.0,TXL,351.0,0.0,320 738,27.0916996002197,36.7933006286621,Kos,Greece,GR,13.2877,52.5597,Berlin,Germany,DE,2057.248580760667,40.30011,44.16107,52.52437,13.41053,2691.4603804727467,#FF3333,227347.3438836734
AB,214,KLX,1456.0,VIE,1613.0,0.0,320 E90,22.025499343872,37.0682983398437,Kalamata,Greece,GR,16.569700241089,48.110298156738,Vienna,Austria,AT,1305.6624807466987,37.03913,22.11265,48.20849,16.37208,1326.8559603036301,#FF3333,144672.87288213687
AB,214,KRK,669.0,TXL,351.0,0.0,DH4 319 73G,19.7848,50.077702,Krakow,Poland,PL,13.2877,52.5597,Berlin,Germany,DE,528.8887632326317,50.06143,19.93658,52.52437,13.41053,529.7255716970592,#FF3333,59227.76395558949
AB,214,KVA,1462.0,MUC,346.0,0.0,738,24.6191997528076,40.9132995605468,Kavala,Greece,GR,11.7861,48.353802,Munchen,Germany,DE,1306.8404849854694,40.93959,24.40687,48.13743,11.57549,1291.274192817899,#FF3333,144802.45334840164
AB,214,LCA,1197.0,VIE,1613.0,0.0,320,33.624900817871,34.8750991821289,Larnaca,Cyprus,CY,16.569700241089,48.110298156738,Vienna,Austria,AT,2036.4285665341536,34.92291,33.6233,48.20849,16.37208,NA,#FF3333,225057.1423187569
AB,214,LEI,1213.0,PMI,3998.0,0.0,738,-2.3701000213623,36.8438987731933,Almeria,Spain,ES,27.3881006241,39.551700592,Palma,Spain,ES,2605.855749423471,11.62028,124.38167,22.71046,-101.79187,NA,#FF3333,287694.1324365818
AB,214,LEJ,348.0,PMI,3998.0,0.0,738 320,12.236389,51.423889,Leipzig,Germany,DE,27.3881006241,39.551700592,Palma,Spain,ES,1764.4153030734976,46.30452,29.01519,22.71046,-101.79187,NA,#FF3333,195135.68333808475
AB,214,LEJ,348.0,TFS,1056.0,0.0,738,12.236389,51.423889,Leipzig,Germany,DE,-1.65725002289,28.044500351,Tenerife,Spain,ES,2847.124450347763,46.30452,29.01519,9.93303,-74.69346,NA,#FF3333,314233.68953825394
AB,214,LNZ,1611.0,PMI,3998.0,0.0,320,14.1875,48.2332,Linz,Austria,AT,27.3881006241,39.551700592,Palma,Spain,ES,1428.396159930661,50.56884,7.28445,22.71046,-101.79187,NA,#FF3333,158173.57759237272
AB,214,LPA,1054.0,MUC,346.0,0.0,738,-1.53865995407104,27.931900024414,Gran Canaria,Spain,ES,11.7861,48.353802,Munchen,Germany,DE,2543.7794197021594,28.09973,-15.41343,48.13743,11.57549,NA,#FF3333,280865.7361672375
AB,214,LPA,1054.0,NUE,347.0,0.0,738,-1.53865995407104,27.931900024414,Gran Canaria,Spain,ES,11.078056,49.498699,Nuernberg,Germany,DE,2627.8377919288178,28.09973,-15.41343,49.45421,11.07752,NA,#FF3333,290112.15711216995
AB,214,LPA,1054.0,SZG,1612.0,0.0,320,-1.53865995407104,27.931900024414,Gran Canaria,Spain,ES,13.0043001175,47.7933006286999,Salzburg,Austria,AT,2541.2110156361564,28.09973,-15.41343,47.79941,13.04399,NA,#FF3333,280583.2117199772
AB,214,LPA,1054.0,TXL,351.0,0.0,321 320,-1.53865995407104,27.931900024414,Gran Canaria,Spain,ES,13.2877,52.5597,Berlin,Germany,DE,3000.231378842584,28.09973,-15.41343,52.52437,13.41053,NA,#FF3333,331075.4516726842
AB,214,LPA,1054.0,VIE,1613.0,0.0,320,-1.53865995407104,27.931900024414,Gran Canaria,Spain,ES,16.569700241089,48.110298156738,Vienna,Austria,AT,2732.8111911718115,28.09973,-15.41343,48.20849,16.37208,NA,#FF3333,301659.23102889926
AB,214,MAD,1229.0,MUC,346.0,0.0,319 320 321,-3.56264,40.471926,Madrid city,Spain,ES,11.7861,48.353802,Munchen,Germany,DE,1496.970153771128,40.4165,-3.70256,48.13743,11.57549,1484.4544346340726,#FF3333,165716.7169148241
AB,214,MAD,1229.0,TXL,351.0,0.0,738 320,-3.56264,40.471926,Madrid city,Spain,ES,13.2877,52.5597,Berlin,Germany,DE,1853.640790165556,40.4165,-3.70256,52.52437,13.41053,1869.7042001933771,#FF3333,204950.4869182112
AB,214,MAD,1229.0,VIE,1613.0,0.0,320 321,-3.56264,40.471926,Madrid city,Spain,ES,16.569700241089,48.110298156738,Vienna,Austria,AT,1805.9576033719045,40.4165,-3.70256,48.20849,16.37208,1809.3831879505335,#FF3333,199705.3363709095
AB,214,MAH,1231.0,MUC,346.0,0.0,738,42.1864986419677,39.8625984191894,Menorca,Spain,ES,11.7861,48.353802,Munchen,Germany,DE,2583.4045193798925,39.9666628,4.083333,48.13743,11.57549,1086.9203361987072,#FF3333,285224.4971317882
AB,214,MAH,1231.0,PMI,3998.0,0.0,320 319,42.1864986419677,39.8625984191894,Menorca,Spain,ES,27.3881006241,39.551700592,Palma,Spain,ES,1264.947394303516,39.9666628,4.083333,22.71046,-101.79187,NA,#FF3333,140194.21337338674
AB,214,MAH,1231.0,TXL,351.0,0.0,738,42.1864986419677,39.8625984191894,Menorca,Spain,ES,13.2877,52.5597,Berlin,Germany,DE,2607.050515799476,39.9666628,4.083333,52.52437,13.41053,1566.7914188676573,#FF3333,287825.5567379424
AB,214,MJT,1469.0,MUC,346.0,0.0,320,26.5983009338,39.0567016602,Mytilini,Greece,GR,11.7861,48.353802,Munchen,Germany,DE,1571.9245363026348,39.10772,26.55529,48.13743,11.57549,1564.2485254044288,#FF3333,173961.69899328984
AB,214,MLA,1606.0,VIE,1613.0,0.0,E90,14.4775,35.857498,Malta,Malta,MT,16.569700241089,48.110298156738,Vienna,Austria,AT,1373.2368077699423,35.9440174,14.3795242,48.20849,16.37208,1373.4968947647972,#FF3333,152106.04885469365
AB,214,MUC,346.0,AOK,1459.0,0.0,320,11.7861,48.353802,Munchen,Germany,DE,27.1459999084472,35.4213981628418,Karpathos,Greece,GR,1912.2631389217736,48.13743,11.57549,35.50701,27.21322,1903.608293198932,#FF3333,211398.9452813951
AB,214,MUC,346.0,NAP,1561.0,0.0,320 738,11.7861,48.353802,Munchen,Germany,DE,14.2908,40.886002,Naples,Italy,IT,853.5867593786916,48.13743,11.57549,40.85631,14.24641,836.7363242978125,#FF3333,94944.54353165608
AB,214,MUC,346.0,OLB,1520.0,0.0,73G 738 320,11.7861,48.353802,Munchen,Germany,DE,95.1763,40.898701,Olbia,Italy,IT,6319.6392105,48.13743,11.57549,36.90812,30.69556,1994.0284980516542,#FF3333,696210.3131550001
AB,214,MUC,346.0,PMI,3998.0,0.0,738 321 320,11.7861,48.353802,Munchen,Germany,DE,27.3881006241,39.551700592,Palma,Spain,ES,1581.6239324589965,48.13743,11.57549,22.71046,-101.79187,NA,#FF3333,175028.6325704896
AB,214,MUC,346.0,PVK,1470.0,0.0,320,11.7861,48.353802,Munchen,Germany,DE,20.7653007507324,38.9254989624023,Preveza,Greece,GR,1271.335216189805,48.13743,11.57549,38.95617,20.7505,1258.633945439891,#FF3333,140896.87378087855
AB,214,MUC,346.0,RHO,1472.0,0.0,738,11.7861,48.353802,Munchen,Germany,DE,28.0862007141113,36.4053993225097,Rhodos,Greece,GR,1878.69167139358,48.13743,11.57549,36.43556,28.22199,1881.3523620295803,#FF3333,207706.0838532938
AB,214,MUC,346.0,RIX,3953.0,0.0,73C DH4 735,11.7861,48.353802,Munchen,Germany,DE,23.9710998535156,56.923599243164,Riga,Latvia,LV,1254.8805566440617,48.13743,11.57549,56.946,24.10589,1291.1162227884336,#FF3333,139086.8612308468
AB,214,MUC,346.0,SMI,1476.0,0.0,320,11.7861,48.353802,Munchen,Germany,DE,26.9116992950439,37.6899986267089,Samos,Greece,GR,1702.3783358601304,48.13743,11.57549,38.25081,20.64686,1320.5679368767485,#FF3333,188311.61694461436
AB,214,MUC,346.0,TFS,1056.0,0.0,738,11.7861,48.353802,Munchen,Germany,DE,-1.65725002289,28.044500351,Tenerife,Spain,ES,2536.8968979593246,48.13743,11.57549,9.93303,-74.69346,NA,#FF3333,280108.6587755257
AB,214,MUC,346.0,TXL,351.0,0.0,738 321 320 319 73G,11.7861,48.353802,Munchen,Germany,DE,13.2877,52.5597,Berlin,Germany,DE,479.5748794338268,48.13743,11.57549,52.52437,13.41053,504.8514405699702,#FF3333,53803.23673772095
AB,214,MUC,346.0,VIE,1613.0,0.0,E90,11.7861,48.353802,Munchen,Germany,DE,16.569700241089,48.110298156738,Vienna,Austria,AT,355.28951580364287,48.13743,11.57549,48.20849,16.37208,355.7169839051784,#FF3333,40131.84673840072
AB,214,MUC,346.0,ZTH,1488.0,0.0,738,11.7861,48.353802,Munchen,Germany,DE,20.8843,37.7509,Zakynthos,Greece,GR,1389.3632364302866,48.13743,11.57549,37.78022,20.89555,1376.7110026930463,#FF3333,153879.95600733152
AB,214,MXP,1524.0,VIE,1613.0,0.0,E90,87.2811,45.6306,Milan,Italy,IT,16.569700241089,48.110298156738,Vienna,Austria,AT,5187.825491859126,45.46427,9.18951,48.20849,16.37208,625.4244130232987,#FF3333,571710.8041045038
AB,214,NAP,1561.0,TXL,351.0,0.0,320 73G,14.2908,40.886002,Naples,Italy,IT,13.2877,52.5597,Berlin,Germany,DE,1300.2719106150707,40.85631,14.24641,52.52437,13.41053,1298.9708423679842,#FF3333,144079.91016765777
AB,214,NCE,1354.0,VIE,1613.0,0.0,E90,72.1586990356,43.6584014893,Nice,France,FR,16.569700241089,48.110298156738,Vienna,Austria,AT,4236.756689250544,43.70313,7.26608,48.20849,16.37208,863.0644278356865,#FF3333,467093.2358175598
AB,214,NUE,347.0,KGS,1458.0,0.0,738,11.078056,49.498699,Nuernberg,Germany,DE,27.0916996002197,36.7933006286621,Kos,Greece,GR,1911.3932398094912,49.45421,11.07752,40.30011,44.16107,2771.134897983054,#FF3333,211303.25637904403
AB,214,NUE,347.0,OLB,1520.0,0.0,738,11.078056,49.498699,Nuernberg,Germany,DE,95.1763,40.898701,Olbia,Italy,IT,6310.085207965609,49.45421,11.07752,36.90812,30.69556,2104.2636190161097,#FF3333,695159.372876217
AB,214,NUE,347.0,PMI,3998.0,0.0,738,11.078056,49.498699,Nuernberg,Germany,DE,27.3881006241,39.551700592,Palma,Spain,ES,1695.052225458055,49.45421,11.07752,22.71046,-101.79187,NA,#FF3333,187505.74480038605
AB,214,NUE,347.0,RHO,1472.0,0.0,738,11.078056,49.498699,Nuernberg,Germany,DE,28.0862007141113,36.4053993225097,Rhodos,Greece,GR,1999.774234873721,49.45421,11.07752,36.43556,28.22199,2001.4854424342043,#FF3333,221025.1658361093
AB,214,NUE,347.0,SMI,1476.0,0.0,738,11.078056,49.498699,Nuernberg,Germany,DE,26.9116992950439,37.6899986267089,Samos,Greece,GR,1823.092336993086,49.45421,11.07752,38.25081,20.64686,1460.4656796675554,#FF3333,201590.15706923947
AB,214,NUE,347.0,SPU,1206.0,0.0,DH4,11.078056,49.498699,Nuernberg,Germany,DE,16.2980003356933,43.5388984680175,Split,Croatia,HR,773.3126647447461,49.45421,11.07752,43.50891,16.43915,777.720327848475,#FF3333,86114.39312192207
AB,214,NUE,347.0,TFS,1056.0,0.0,738,11.078056,49.498699,Nuernberg,Germany,DE,-1.65725002289,28.044500351,Tenerife,Spain,ES,2620.2829121053646,49.45421,11.07752,9.93303,-74.69346,NA,#FF3333,289281.1203315901
AB,214,NUE,347.0,VIE,1613.0,0.0,DH4,11.078056,49.498699,Nuernberg,Germany,DE,16.569700241089,48.110298156738,Vienna,Austria,AT,430.67425936289953,49.45421,11.07752,48.20849,16.37208,411.4484887518526,#FF3333,48424.16852991895
AB,214,OLB,1520.0,TXL,351.0,0.0,320 73G,95.1763,40.898701,Olbia,Italy,IT,13.2877,52.5597,Berlin,Germany,DE,6028.950224192253,36.90812,30.69556,52.52437,13.41053,2197.242838254273,#FF3333,664234.5246611479
AB,214,OLB,1520.0,VIE,1613.0,0.0,320,95.1763,40.898701,Olbia,Italy,IT,16.569700241089,48.110298156738,Vienna,Austria,AT,6009.951183700859,36.90812,30.69556,48.20849,16.37208,1713.5195546610219,#FF3333,662144.6302070945
AB,214,ORY,1386.0,TXL,351.0,0.0,738 320 319,23.794444,48.7233333,Paris,France,FR,13.2877,52.5597,Berlin,Germany,DE,853.7367721444662,-26.9033,27.45727,52.52437,13.41053,877.7212667186351,#FF3333,94961.04493589127
AB,214,OTP,1657.0,TXL,351.0,0.0,320 73G,26.085,44.5711111,Bucharest,Romania,RO,13.2877,52.5597,Berlin,Germany,DE,1291.0420469484714,44.43225,26.10626,52.52437,13.41053,1294.7450683993934,#FF3333,143064.62516433184
AB,214,PAD,371.0,PMI,3998.0,0.0,738 320,86.1631965636999,51.6141014098999,Paderborn,Germany,DE,27.3881006241,39.551700592,Palma,Spain,ES,4630.14189502952,51.71905,8.75439,22.71046,-101.79187,NA,#FF3333,510365.6084532472
AB,214,PMI,3998.0,SCN,349.0,0.0,73G 738 320,27.3881006241,39.551700592,Palma,Spain,ES,71.0950994492,49.2145996094,Saarbruecken,Germany,DE,3579.960577665984,22.71046,-101.79187,49.23262,7.00982,NA,#FF3333,394845.6635432583
AB,214,PMI,3998.0,SVQ,1253.0,0.0,738,27.3881006241,39.551700592,Palma,Spain,ES,-5.89310979843139,37.4179992675781,Seville city,Spain,ES,2889.999733322814,22.71046,-101.79187,37.38283,-5.97317,NA,#FF3333,318949.9706655095
AB,214,PMI,3998.0,SZG,1612.0,0.0,320,27.3881006241,39.551700592,Palma,Spain,ES,13.0043001175,47.7933006286999,Salzburg,Austria,AT,1471.783045843134,22.71046,-101.79187,47.79941,13.04399,NA,#FF3333,162946.13504274475
AB,214,PMI,3998.0,VIE,1613.0,0.0,321 320,27.3881006241,39.551700592,Palma,Spain,ES,16.569700241089,48.110298156738,Vienna,Austria,AT,1285.4534487488115,22.71046,-101.79187,48.20849,16.37208,NA,#FF3333,142449.87936236928
AB,214,PMI,3998.0,VLC,1246.0,0.0,738 320 73G,27.3881006241,39.551700592,Palma,Spain,ES,-0.481625,39.4893,Valencia,Spain,ES,2380.8799678419296,22.71046,-101.79187,39.46975,-0.37739,NA,#FF3333,262946.7964626122
AB,214,PMI,3998.0,XRY,1226.0,0.0,320,27.3881006241,39.551700592,Palma,Spain,ES,-6.06011009216308,36.7445983886718,Jerez,Spain,ES,2924.599858957597,22.71046,-101.79187,22.64971,-102.99032,NA,#FF3333,322755.98448533565
AB,214,PVK,1470.0,VIE,1613.0,0.0,E90,20.7653007507324,38.9254989624023,Preveza,Greece,GR,16.569700241089,48.110298156738,Vienna,Austria,AT,1075.4434284723852,38.95617,20.7505,48.20849,16.37208,1087.1038935057963,#FF3333,119348.77713196236
AB,214,RHO,1472.0,TXL,351.0,0.0,320,28.0862007141113,36.4053993225097,Rhodos,Greece,GR,13.2877,52.5597,Berlin,Germany,DE,2136.688062788636,36.43556,28.22199,52.52437,13.41053,2131.215948378836,#FF3333,236085.68690675
AB,214,RHO,1472.0,VIE,1613.0,0.0,320 E90,28.0862007141113,36.4053993225097,Rhodos,Greece,GR,16.569700241089,48.110298156738,Vienna,Austria,AT,1606.2413008373032,36.43556,28.22199,48.20849,16.37208,1627.7699352239692,#FF3333,177736.54309210335
AB,214,RIX,3953.0,TXL,351.0,0.0,DH4 735,23.9710998535156,56.923599243164,Riga,Latvia,LV,13.2877,52.5597,Berlin,Germany,DE,838.5831192359739,56.946,24.10589,52.52437,13.41053,842.9985805061494,#FF3333,93294.14311595712
AB,214,SCN,349.0,TXL,351.0,0.0,73G 320,71.0950994492,49.2145996094,Saarbruecken,Germany,DE,13.2877,52.5597,Berlin,Germany,DE,3962.389773298106,49.23262,7.00982,52.52437,13.41053,578.9739685859338,#FF3333,436912.8750627916
AB,214,SKG,1486.0,TXL,351.0,0.0,319,22.9708995819091,40.5196990966796,Thessaloniki,Greece,GR,13.2877,52.5597,Berlin,Germany,DE,1526.8935050644732,40.64361,22.93086,52.52437,13.41053,1505.224191514273,#FF3333,169008.28555709205
AB,214,SKG,1486.0,VIE,1613.0,0.0,E90,22.9708995819091,40.5196990966796,Thessaloniki,Greece,GR,16.569700241089,48.110298156738,Vienna,Austria,AT,984.9730260104482,40.64361,22.93086,48.20849,16.37208,988.5190933944965,#FF3333,109397.0328611493
AB,214,SMI,1476.0,TXL,351.0,0.0,320,26.9116992950439,37.6899986267089,Samos,Greece,GR,13.2877,52.5597,Berlin,Germany,DE,1961.5576059464968,38.25081,20.64686,52.52437,13.41053,1682.6758731480943,#FF3333,216821.33665411465
AB,214,SOF,1194.0,TXL,351.0,0.0,73G,23.4114360809326,42.6966934204101,Sofia,Bulgaria,BG,13.2877,52.5597,Berlin,Germany,DE,1330.7800915663397,42.69751,23.32415,52.52437,13.41053,1318.8174801532332,#FF3333,147435.81007229738
AB,214,STR,350.0,VCE,1551.0,0.0,320 73G,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,12.3519,45.505299,Venice,Italy,IT,5769.724728153413,48.78232,9.17702,45.43713,12.33265,441.9416475995894,#FF3333,635719.7200968754
AB,214,SZG,1612.0,ACE,1055.0,0.0,320,13.0043001175,47.7933006286999,Salzburg,Austria,AT,-1.36052,28.945499,Arrecife,Spain,ES,2432.3665407562403,47.79941,13.04399,-8.05389,-34.88111,NA,#FF3333,268610.3194831864
AB,214,SZG,1612.0,TFS,1056.0,0.0,320,13.0043001175,47.7933006286999,Salzburg,Austria,AT,-1.65725002289,28.044500351,Tenerife,Spain,ES,2535.0306138893147,47.79941,13.04399,9.93303,-74.69346,NA,#FF3333,279903.3675278246
AB,214,SZG,1612.0,TXL,351.0,0.0,319,13.0043001175,47.7933006286999,Salzburg,Austria,AT,13.2877,52.5597,Berlin,Germany,DE,530.3823492423519,47.79941,13.04399,52.52437,13.41053,526.0380141135024,#FF3333,59392.05841665871
AB,214,SZG,1612.0,VIE,1613.0,0.0,320,13.0043001175,47.7933006286999,Salzburg,Austria,AT,16.569700241089,48.110298156738,Vienna,Austria,AT,267.8319262806362,47.79941,13.04399,48.20849,16.37208,251.72628723286445,#FF3333,30511.51189086998
AB,214,TFS,1056.0,TXL,351.0,0.0,321,-1.65725002289,28.044500351,Tenerife,Spain,ES,13.2877,52.5597,Berlin,Germany,DE,2992.49079006338,9.93303,-74.69346,52.52437,13.41053,NA,#FF3333,330223.9869069718
AB,214,TFS,1056.0,VIE,1613.0,0.0,320,-1.65725002289,28.044500351,Tenerife,Spain,ES,16.569700241089,48.110298156738,Vienna,Austria,AT,2727.8088979045524,9.93303,-74.69346,48.20849,16.37208,NA,#FF3333,301108.97876950074
AB,214,TXL,351.0,VCE,1551.0,0.0,320 738 73G,13.2877,52.5597,Berlin,Germany,DE,12.3519,45.505299,Venice,Italy,IT,787.3561058323708,52.52437,13.41053,45.43713,12.33265,791.9564880318376,#FF3333,87659.17164156078
AB,214,TXL,351.0,WAW,679.0,0.0,DH4 319,13.2877,52.5597,Berlin,Germany,DE,20.9671001433999,52.1656990051,Warsaw,Poland,PL,523.0365792255533,52.52437,13.41053,52.22977,21.01178,516.7734826886988,#FF3333,58584.023714810864
AB,214,VIE,1613.0,ACE,1055.0,0.0,321,16.569700241089,48.110298156738,Vienna,Austria,AT,-1.36052,28.945499,Arrecife,Spain,ES,2626.780308734868,48.20849,16.37208,-8.05389,-34.88111,NA,#FF3333,289995.8339608355
AB,214,VIE,1613.0,VLC,1246.0,0.0,320,16.569700241089,48.110298156738,Vienna,Austria,AT,-0.481625,39.4893,Valencia,Spain,ES,1664.8511463114298,48.20849,16.37208,39.46975,-0.37739,1652.1098429776503,#FF3333,184183.62609425728
AB,214,VIE,1613.0,VOL,1448.0,0.0,320,16.569700241089,48.110298156738,Vienna,Austria,AT,22.7943000793457,39.2196006774902,Nea Anghialos,Greece,GR,1107.2591970479643,48.20849,16.37208,39.28015,22.81819,1118.7453433620465,#FF3333,122848.51167527608
AB,214,VIE,1613.0,ZTH,1488.0,0.0,320 E90,16.569700241089,48.110298156738,Vienna,Austria,AT,20.8843,37.7509,Zakynthos,Greece,GR,1203.767292560793,48.20849,16.37208,37.78022,20.89555,1215.9636286416005,#FF3333,133464.40218168724
AC,330,AMS,580.0,CPH,609.0,0.0,319 321,47.6389,52.308601,Amsterdam,Netherlands,NL,12.656000137329,55.617900848389,Copenhagen,Denmark,DK,2292.587858025523,52.37403,4.88969,55.67594,12.56553,620.8666267549098,#FF3333,253234.66438280756
AC,330,CPH,609.0,VNO,3959.0,0.0,M80,12.656000137329,55.617900848389,Copenhagen,Denmark,DK,25.285801,54.634102,Vilnius,Lithuania,LT,809.2432903995,55.67594,12.56553,54.68916,25.2798,813.4516823300628,#FF3333,90066.76194394499
AC,330,CPH,609.0,WAW,679.0,0.0,M80,12.656000137329,55.617900848389,Copenhagen,Denmark,DK,20.9671001433999,52.1656990051,Warsaw,Poland,PL,665.6000772022114,55.67594,12.56553,52.22977,21.01178,671.7879582147616,#FF3333,74266.00849224326
AC,330,FRA,340.0,LCA,1197.0,0.0,319 321,85.70556,50.033333,Frankfurt (Oder),Germany,DE,33.624900817871,34.8750991821289,Larnaca,Cyprus,CY,4486.901573769634,52.34714,14.55062,34.92291,33.6233,NA,#FF3333,494609.1731146597
AC,330,FRA,340.0,NAP,1561.0,0.0,321,85.70556,50.033333,Frankfurt (Oder),Germany,DE,14.2908,40.886002,Naples,Italy,IT,5445.352247664346,52.34714,14.55062,40.85631,14.24641,1277.930259510703,#FF3333,600038.7472430781
AC,330,FRA,340.0,VLC,1246.0,0.0,319,85.70556,50.033333,Frankfurt (Oder),Germany,DE,-0.481625,39.4893,Valencia,Spain,ES,6520.902965893139,52.34714,14.55062,39.46975,-0.37739,1832.1561311955995,#FF3333,718349.3262482452
AC,330,FRA,340.0,VNO,3959.0,0.0,321,85.70556,50.033333,Frankfurt (Oder),Germany,DE,25.285801,54.634102,Vilnius,Lithuania,LT,4008.3841208191,52.34714,14.55062,54.68916,25.2798,754.7013173647109,#FF3333,441972.253290101
AC,330,GDN,668.0,CPH,609.0,0.0,M80,18.4661998748779,54.3776016235351,Gdansk,Poland,PL,12.656000137329,55.617900848389,Copenhagen,Denmark,DK,395.2708907880324,54.35227,18.64912,55.67594,12.56553,414.68331917732894,#FF3333,44529.79798668356
AC,330,MUC,346.0,SOF,1194.0,0.0,E95,11.7861,48.353802,Munchen,Germany,DE,23.4114360809326,42.6966934204101,Sofia,Bulgaria,BG,1100.7766270314803,48.13743,11.57549,42.69751,23.32415,1096.6805740558884,#FF3333,122135.42897346284
AF,137,AGP,1230.0,CDG,1382.0,0.0,738,-4.49911022186279,36.6749000549316,Malaga,Spain,ES,25.5,49.012798,Paris,France,FR,2778.0093589988464,36.72016,-4.42034,-26.9033,27.45727,1457.5530778832322,#FF3333,306631.0294898731
AF,137,AJA,1324.0,LGG,309.0,0.0,320,88.029203414917,41.923599243164,Ajaccio,France,FR,54.432201385498,50.6374015808105,Liege,Belgium,BE,2729.379713105114,41.91886,8.73812,50.63373,5.56749,998.968807340992,#FF3333,301281.76844156254
AF,137,AJA,1324.0,LYS,1335.0,0.0,320,88.029203414917,41.923599243164,Ajaccio,France,FR,50.81111,45.725556,Lyon,France,FR,2988.067676313759,41.91886,8.73812,45.74846,4.84671,527.8310222074936,#FF3333,329737.4443945135
AF,137,AJA,1324.0,MRS,1353.0,0.0,320 AT7,88.029203414917,41.923599243164,Ajaccio,France,FR,52.2142410278,43.439271922,Marseille,France,FR,2909.886429152124,41.91886,8.73812,43.29695,5.38107,314.54898124343674,#FF3333,321137.50720673363
AF,137,AJA,1324.0,NCE,1354.0,0.0,AT7,88.029203414917,41.923599243164,Ajaccio,France,FR,72.1586990356,43.6584014893,Nice,France,FR,1307.2323209783028,41.91886,8.73812,43.70313,7.26608,231.8996917867143,#FF3333,144845.5553076133
AF,137,AJA,1324.0,NTE,1418.0,0.0,320,88.029203414917,41.923599243164,Ajaccio,France,FR,-1.61073005199,47.1531982422,Nantes,France,FR,6722.76290685288,41.91886,8.73812,47.21725,-1.55336,1004.5004228197329,#FF3333,740553.9197538168
AF,137,AJA,1324.0,ORY,1386.0,0.0,321 320 319,88.029203414917,41.923599243164,Ajaccio,France,FR,23.794444,48.7233333,Paris,France,FR,4927.801508515747,41.91886,8.73812,-26.9033,27.45727,918.7204314942802,#FF3333,543108.1659367321
AF,137,AJA,1324.0,TLS,1273.0,0.0,320,88.029203414917,41.923599243164,Ajaccio,France,FR,13.6382,43.629101,Toulouse,France,FR,5860.556100684037,41.91886,8.73812,43.60426,1.44367,624.0452369930987,#FF3333,645711.1710752441
AF,137,AMS,580.0,BOD,1264.0,0.0,E90 73W F70,47.6389,52.308601,Amsterdam,Netherlands,NL,-0.715556025505,44.8283004761,Bordeaux,France,FR,3582.576370591611,52.37403,4.88969,44.84044,-0.5805,928.5956285163986,#FF3333,395133.4007650772
AF,137,AMS,580.0,BSL,1423.0,0.0,F70 E90,47.6389,52.308601,Amsterdam,Netherlands,NL,75.291667,47.59,Mulhouse,France,FR,2033.1441780436164,52.37403,4.88969,47.75205,7.32866,542.5449130043212,#FF3333,224695.8595847978
AF,137,AMS,580.0,CDG,1382.0,0.0,321 320 319 318 32A,47.6389,52.308601,Amsterdam,Netherlands,NL,25.5,49.012798,Paris,France,FR,1596.1498655491732,52.37403,4.88969,-26.9033,27.45727,429.3489656108249,#FF3333,176626.48521040907
